Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-07-04,"Credibility Gap",5.6,"I led this, crazy rope drag situation but I had an awesome adventure. ",https://www.mountainproject.com/route/105950475/credibility-gap,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.0,-1,Lead,,Trad,,160,1600
2024-06-23,Freeway,5.0,"My first free solo climb ",https://www.mountainproject.com/route/105752023/freeway,6,"Colorado > Boulder > Flatirons > North > Second Flatiron",3.3,-1,Solo,,Trad,,600,1000
2024-06-19,"Dead End",5.9,,https://www.mountainproject.com/route/106525326/dead-end,1,"Colorado > Estes Park Valley > CO Hwy 7 & Tributaries > The Crags > Lower Great Face > C. Wizard's Gate",2.0,-1,TR,,Trad,,50,2400
2024-06-19,Gremlin,5.8,"Beautiful views super chill and fun.",https://www.mountainproject.com/route/115140579/gremlin,1,"Colorado > Estes Park Valley > CO Hwy 7 & Tributaries > The Crags > Lower Great Face > C. Wizard's Gate",2.7,-1,Lead,Onsight,Sport,,65,2100
2024-06-19,Gizmo,5.7,,https://www.mountainproject.com/route/114961899/gizmo,1,"Colorado > Estes Park Valley > CO Hwy 7 & Tributaries > The Crags > Lower Great Face > C. Wizard's Gate",2.8,-1,Lead,Onsight,Sport,,50,1800
2024-06-19,"Crystal Staircase",5.9,"Good but a little run out ",https://www.mountainproject.com/route/106524927/crystal-staircase,1,"Colorado > Estes Park Valley > CO Hwy 7 & Tributaries > The Crags > Lower Great Face > C. Wizard's Gate",2.6,-1,Lead,Onsight,Sport,,50,2400
2024-06-19,"Wizard's Path",5.11a,"Here with Ulla and Link! Great climb, not too hard, went vertical instead of left at the first roof (the crux imo). Beautiful views!",https://www.mountainproject.com/route/106524966/wizards-path,1,"Colorado > Estes Park Valley > CO Hwy 7 & Tributaries > The Crags > Lower Great Face > C. Wizard's Gate",3.5,-1,TR,,Sport,,90,4600
2024-06-09,Soler,5.9,"A bit cold, we did this as one pitch. Almost made it to the top but had to take a break. A really nice climb.",https://www.mountainproject.com/route/105714830/soler,2,"Wyoming > Devils Tower > South and East Faces",3.6,-1,TR,,Trad,,280,2400
2024-06-08,"Tulgey Wood",5.10a,"Link thinks this is the most impressive climbing performance that he’s witnessed haha. I enjoyed this climb a lot but overall just love devils tower ",https://www.mountainproject.com/route/105714953/tulgey-wood,3,"Wyoming > Devils Tower > West Face",3.6,-1,TR,,Trad,,300,2600
2024-05-05,"Mr. Sandman",5.10a,,https://www.mountainproject.com/route/105764985/mr-sandman,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.9,-1,Lead,,Sport,,80,2600
2024-05-05,"The Scientist",5.11a/b,,https://www.mountainproject.com/route/105759351/the-scientist,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Middle",3.4,-1,Lead,,Trad,,80,4800
2024-04-14,"Hood Surfing In Socks",5.11c,"Not sure what the moves or climb really are since the path on the slab is harder than 11",https://www.mountainproject.com/route/105752230/hood-surfing-in-socks,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",1.8,-1,TR,,Sport,,,5200
2024-04-14,"Monkey Bob",5.8,"Confusing beginning ",https://www.mountainproject.com/route/105764040/monkey-bob,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",2.0,-1,Lead,Onsight,"Sport, TR",,,2100
2024-04-14,"Platinum Curl",5.11,"Very hard one move ",https://www.mountainproject.com/route/105752233/platinum-curl,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",1.9,-1,TR,,Sport,,,5000
2024-04-14,"Choss Temple Pilots",5.8,"I really loved this climb",https://www.mountainproject.com/route/105752299/choss-temple-pilots,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",2.1,-1,Lead,Onsight,Sport,,,2100
2024-04-14,"Dirty Dave's Dumpster Dive",5.10a,,https://www.mountainproject.com/route/105764181/dirty-daves-dumpster-dive,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",1.8,-1,Lead,Onsight,Sport,,50,2600
2024-03-10,"Snooze Button",5.10b,"Didn’t have much time for this route but I loved it. Amazing route, some very cool moves and slabby. Looking forward to leading this later.",https://www.mountainproject.com/route/105756937/snooze-button,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.5,-1,TR,,Sport,,80,2900
2024-03-10,"Chore Boy",5.10b,"Did this with Nora, Tim and Maria — fun day! ",https://www.mountainproject.com/route/105758940/chore-boy,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.7,-1,Lead,Onsight,Sport,,105,2900
2023-12-15,Interrogation,5.12c/d,"Started working on it today. Third time here, first time just did the tens on the right, second time was too cold and snowy. Today also hiked in the snow and ice to get here but it’s so warm on this wall. Link is projecting the 13c eastern promises, and I’m projecting this one for the winter. They might both be over our heads, many say this is a 13a since holds keep breaking off and it’s sandbagged to start. But… the hard part turned out to be a slab! Anyway the first section leads up to a roof. Moves are doable but physical and then getting over the roof and pulling up on a crimp are all very exhausting for me. After that I love this climb. Very interesting, slabby and vertical moves. A good foot, thinking it might be a pistol squat on the right leg but I can’t really do that and my knees have been hurting a little lately. So next time I want to do the beginning better and find some ideas for that crux slab part. There are some good possibilities a little to the left. But hard since the right foot is way out. I’m excited about this climb!! Even if I don’t lead it cleanly would be awesome to make some progress on this while we’re living in Boulder. Will climb it someday for sure :)",https://www.mountainproject.com/route/105760023/interrogation,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Berlin Wall",3.6,-1,,,Sport,,80,7400
2023-11-27,"Tunnel Vision",5.7,"Lead with Eric and Link, so much fun. It was our last day in Red Rocks after several days of climbing over Thanksgiving. We were all a little tired, but woke up early, said bye to Link’s parents after having breakfast with them in their trailer. And then headed to the trail. Eric and I went ahead and tried to figure out what Link meant by “turn right after 500 yards”. Got a little nervous, tried calling Link, he finally showed up. Hike was sunny and beautiful, got to the base pretty fast. Started climbing, first part was a little tricky because I was using slopers instead of stemming. Eric did it very well. Then we ran into the trash dogs, maybe 2-3 pitches in. They tried passing us but changed their minds, was a little chaotic. But then we continued on ahead. My index finger was split and would’ve started bleeding so I was trying to climb with the other fingers. Next couple pitches were fun, lots of chimneys but you could avoid them, lots of options. Amazing cave after the 4th pitch. Link aka cave yeti led it and then Eric and I had a ton of fun going through it. One of the trash dogs (not litter kitten but the other one whose name I don’t remember was there with us). Then Link was leading to the end but ran out of rope, told us to just start climbing together. Right after we had talked about this scenario the night before at dinner and how it’s not super safe. But anyway it was easy climbing and we got to the top! Ended too fast. Hiked back down and then had beers and chatted with our friends by the van. ",https://www.mountainproject.com/route/105732509/tunnel-vision,6,"Nevada > Southern Nevada > Red Rocks > (06) White Rock Spring > Angel Food Area > Angel Food Wall",3.1,-1,Follow,,Trad,,770,1800
2023-11-26,SOS,5.13-,"Super hard, my first 13 attempt. Mainly came to this wall to see Shawn do some hard stuff since he took a rest day yesterday and seemed excited for this. Two other guys were there climbing some 12s next to us. I was having some beers with Link and hanging out in the sun, Shawn did great, figured out the beta after I told him what they did in a YouTube video. Then Link tried it. And then I tried haha, wasn’t planning to but it was cool to touch a 13 for the first time! Some really tough moves on it but seems doable once you have a good plan. Ripped my index finger open on this one and it was bleeding a lot the next few days. Great day overall, went on a drive though the loop road after this! ",https://www.mountainproject.com/route/105808879/sos,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Tsunami Wall",3.1,-1,TR,,Sport,,35,8700
2023-11-26,"Neon Sunset",5.8,"Was a little stressful getting here, Shawn and I were behind carrying heavy packs and walking up a sketchy slab. I went ahead to catch up, left him behind and then Link and Oak found him and followed a different path. The climb was pretty straightforward and enjoyable. Warm and nice views, good holds everywhere.",https://www.mountainproject.com/route/105732329/neon-sunset,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > Magic Bus",2.5,-1,Lead,Onsight,Sport,,70,2100
2023-11-26,"Electric Koolaid",5.9+,"Run out to first bolt, was a little scary. And then a little technical traverse part at the top. Very fun though!",https://www.mountainproject.com/route/105732323/electric-koolaid,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > Magic Bus",2.2,-1,Lead,Onsight,"Sport, TR",,50,2500
2023-11-25,Bigwank,5.9,,https://www.mountainproject.com/route/107914182/bigwank,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",2.3,-1,,,Trad,,20,2400
2023-11-25,Miniwanka,5.7,,https://www.mountainproject.com/route/107077673/miniwanka,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",1.9,-1,TR,,Trad,,40,1800
2023-11-25,Atman,5.10a,,https://www.mountainproject.com/route/105732482/atman,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Yin and Yang Cliff",3.1,-1,,,Trad,,40,2600
2023-11-25,"Peak Performance",5.11d,,https://www.mountainproject.com/route/106516274/peak-performance,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Sunny and Steep",2.7,-1,TR,,Sport,,45,5500
2023-11-24,"Prince of Darkness",5.10c,"Very fun but super cold. Lead with Link and Oak! Highlights included Oak singing Mendelssohn Violin Concerto in E minor to stay warm, the hike and views, Link crushing the crux slab at the top (so proud, esp considering Oak and I stood on the bolts haha), and pushing through the cold. ",https://www.mountainproject.com/route/105732458/prince-of-darkness,6,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Black Velvet Wall",3.1,-1,TR,,"Trad, Sport",,700,3200
2023-11-23,"Sport Chimney",5.8,,https://www.mountainproject.com/route/106516267/sport-chimney,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Sunny and Steep",2.7,-1,TR,,Sport,,70,2100
2023-11-23,"Working for Peanuts",5.9+,,https://www.mountainproject.com/route/106601293/working-for-peanuts,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Sunny and Steep",1.7,-1,Lead,Onsight,Sport,,60,2500
2023-11-23,"Mr Choad's Wild Ride",5.11b,,https://www.mountainproject.com/route/106375205/mr-choads-wild-ride,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Kraft Mountain Area > Sunny and Steep",3.7,-1,TR,,Sport,,105,4900
2023-11-05,"Checkpoint Charlie",5.10,,https://www.mountainproject.com/route/119639041/checkpoint-charlie,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Berlin Wall",2.0,-1,TR,,Trad,,75,3000
2023-11-05,"Checkpoint Bravo (AKA Himmelbruch)",5.10c/d,,https://www.mountainproject.com/route/106304871/checkpoint-bravo-aka-himmelbruch,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Berlin Wall",2.1,-1,TR,,Sport,,60,3400
2023-11-04,"Northcutt Start",5.10d,"Fun route ",https://www.mountainproject.com/route/105748678/northcutt-start,1,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.1,-1,TR,,"Trad, TR",,60,3500
2023-11-04,"The Bastille Crack",5.7,"Just climbed the first pitch. Was great, listened to the song Bastille by Triomphe after that (our top song of 2023, listen to it!)",https://www.mountainproject.com/route/105748490/the-bastille-crack,1,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.5,-1,TR,,Trad,,350,1800
2023-11-04,"Grand Giraffe",5.10a,"Climbed with Link and Annie lead.",https://www.mountainproject.com/route/105751315/grand-giraffe,5,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.4,-1,TR,,Trad,,,2600
2023-09-16,"White Stripes",5.12a,"Very hard, bottom for me is crux after first bolt.",https://www.mountainproject.com/route/107590797/white-stripes,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.1,-1,TR,,Sport,,45,6600
2023-09-16,"Autumn Arch",5.10b,,https://www.mountainproject.com/route/107379077/autumn-arch,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.5,-1,Lead,,Sport,,85,2900
2023-09-16,"Where Eagles Dare",5.8+,,https://www.mountainproject.com/route/112888676/where-eagles-dare,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",2.7,-1,Lead,Onsight,Sport,,80,2200
2023-09-16,Wonderama,5.12a,"Attempted but didn’t finish, got maybe like 3 bolts from the top. ",https://www.mountainproject.com/route/107375054/wonderama,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.5,-1,,,Sport,,80,6600
2023-09-16,Locomotion,5.10a,,https://www.mountainproject.com/route/107379180/locomotion,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.0,-1,Lead,Onsight,Sport,,,2600
2023-08-15,"Lower Exum Ridge",5.7,,https://www.mountainproject.com/route/105839153/lower-exum-ridge,6,"Wyoming > Grand Teton National Park > Grand Teton",3.9,-1,TR,,"Trad, Alpine",,800,1800
2023-08-15,"Exum Ridge",5.5,"It was a lot. But great :)",https://www.mountainproject.com/route/105933562/exum-ridge,6,"Wyoming > Grand Teton National Park > Grand Teton",3.7,-1,Solo,,"Trad, Alpine",,1700,1500
2023-08-02,"El Matador",5.10d,"Just did the first pitch, was very fun, lots of butt cramps. Reminded me of the Rockville crack in the beginning since it’s on the left side of the wall, you have to transition to stemming further up. It’s a super long first pitch, pretty wild. Lots of stamina required. ",https://www.mountainproject.com/route/105714944/el-matador,5,"Wyoming > Devils Tower > West Face",3.9,-1,,,Trad,,250,3500
2023-08-01,"Bowling Alley- aka Durrance approach route","5.5 PG13",,https://www.mountainproject.com/route/106123012/bowling-alley-aka-durrance-approach-route,1,"Wyoming > Devils Tower > Durrance Approach",2.1,-1,Follow,,Trad,,100,1500
2023-08-01,Durrance,5.7+,,https://www.mountainproject.com/route/105714812/durrance,6,"Wyoming > Devils Tower > Durrance Approach",3.5,-1,Follow,,Trad,,500,1900
2023-06-18,"Management Wore Masks",5.8,,https://www.mountainproject.com/route/117081023/management-wore-masks,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Cotton Hill > Cotton Club",3.6,-1,Lead,Onsight,Sport,,80,2100
2023-06-18,"Solar Power",5.10b,,https://www.mountainproject.com/route/117885949/solar-power,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Cotton Hill > Cotton Club",2.6,-1,Lead,Fell/Hung,Sport,,80,2900
2023-06-18,Ra,5.10c,,https://www.mountainproject.com/route/117885904/ra,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Cotton Hill > Cotton Club",2.8,-1,Lead,Onsight,Sport,,80,3200
2023-06-17,"Government Overreach",5.11a,"One of my favorite routes, a great slab.",https://www.mountainproject.com/route/117711338/government-overreach,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Cotton Hill > Cotton Club",3.5,-1,Lead,,Sport,,80,4600
2023-06-17,"The Green Piece",5.10b,,https://www.mountainproject.com/route/105944381/the-green-piece,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.8,-1,Lead,,Sport,,,2900
2023-06-17,"Low Voltage",5.10b,,https://www.mountainproject.com/route/105966917/low-voltage,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.7,-1,Lead,,Sport,,70,2900
2023-06-17,"Sancho Belige",5.11c,"Led this and it was pretty scary but fun",https://www.mountainproject.com/route/106002342/sancho-belige,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",3.6,-1,Lead,Fell/Hung,Sport,,70,5200
2023-06-17,Boing,5.10b,"Great route ",https://www.mountainproject.com/route/106519046/boing,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.5,-1,Lead,,Sport,,70,2900
2023-06-17,Springer,5.10b,"Enjoyed this a lot!",https://www.mountainproject.com/route/105966922/springer,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.6,-1,Lead,Onsight,Sport,,75,2900
2023-06-16,"Glass Onion",5.10b,,https://www.mountainproject.com/route/106171345/glass-onion,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > H) Hellbound Area",2.4,-1,Lead,,Sport,,70,2900
2023-06-16,Discombobulated,5.11b,,https://www.mountainproject.com/route/105948290/discombobulated,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > J) Snake Buttress",3.5,-1,TR,,Sport,,90,4900
2023-06-16,Legacy,5.11a,,https://www.mountainproject.com/route/106282216/legacy,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > J) Snake Buttress",3.9,-1,TR,,Sport,,90,4600
2023-06-15,"Fine Motor Control",5.12a,"Attempted the bottom for a long time, it was very hard and the right variation is probably not how to get through the part up to the first clip.",https://www.mountainproject.com/route/106237414/fine-motor-control,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.3,-1,TR,,Sport,,80,6600
2023-06-15,"Raging Waters",5.11a,"Felt this was pretty easy compared to some of the 10s we did this day. A great route.",https://www.mountainproject.com/route/106037600/raging-waters,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",3.5,-1,TR,,Trad,,90,4600
2023-06-15,"Crack A Smile",5.10a,"Very intense, took a lot of strength and I fell a few times in the beginning (top was easier).",https://www.mountainproject.com/route/106046055/crack-a-smile,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.8,-1,TR,,Trad,,80,2600
2023-06-15,Supersymmetry,"5.7 X","This was a very fun crack climb that probably made me too optimistic for what we did next which was a 5.10 crack.",https://www.mountainproject.com/route/105963020/supersymmetry,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.3,-1,TR,,"Trad, TR",,75,1800
2023-06-15,"Breadcrumb Trail","5.10 PG13","Top roped, beginning was very interesting.",https://www.mountainproject.com/route/124198465/breadcrumb-trail,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.0,-1,TR,,Trad,,80,3000
2023-06-15,"Strike A Scowl",5.10b,"Led it, then top-roped after. A few delicate and balanced moves, I felt the beginning was the hardest part.",https://www.mountainproject.com/route/105963042/strike-a-scowl,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",3.3,-1,Lead,Onsight,Sport,,75,2900
2023-06-14,"George of the Gorge",5.9,"Very sketchy beginning so I didn’t lead this. Even fell on top rope in that section and the second bolt is rusted as one of the comments says. But the rest of the climb was straightforward and fun. Also tried top roping the slabby beginning (not part of the climb).",https://www.mountainproject.com/route/106921518/george-of-the-gorge,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > A) Fern Point",2.2,-1,TR,,"Sport, TR",,60,2400
2023-06-14,"The Prowesse","5.9 R","This route was really fun (attempted to start it to the left with the overhang which was tricky, then just started to the right which was way easier). Pretty slabby but reasonable amounts of good holds.",https://www.mountainproject.com/route/106385760/the-prowesse,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > A) Fern Point",3.5,-1,TR,,Trad,,120,2400
2023-06-14,Exoduster,5.10b/c,"First tried to lead, got stuck on the crux after the second bolt (couldn’t decide if I should go left or right), then top roped it (went the right way for the crux). Was a bit humid and slippery since it rained earlier this day.",https://www.mountainproject.com/route/105963118/exoduster,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > B) Party Buttress",2.4,-1,TR,,Sport,,45,3100
2023-06-13,Whinerlamer,5.9,"Beginning was a little challenging but otherwise great.",https://www.mountainproject.com/route/107094737/whinerlamer,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.5,-1,Lead,,Sport,,40,2400
2023-06-13,Pat-Agonia,5.11b,"Very fun route, I enjoyed it a lot and it’s pretty technical.",https://www.mountainproject.com/route/107094656/pat-agonia,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.6,-1,TR,,Sport,,40,4900
2023-06-13,Jowiki,5.10a,"Did this route after swimming and climbing some of the cliffs from the water.",https://www.mountainproject.com/route/107094784/jowiki,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.2,-1,Lead,Onsight,Sport,,30,2600
2023-05-13,"Directississima (aka Doubleissima)",5.10b,"Did this after being bitten by a copperhead, a mistake because my foot started to swell up pretty substantially by the end. ",https://www.mountainproject.com/route/105799077/directississima-aka-doubleissima,2,"New York > The Gunks > The Trapps > i. High E",3.8,-1,TR,,Trad,,200,2900
2023-05-13,Diana,5.8+,"Fun climb, the first pitch was very easy. The second pitch went back/forth a lot and had one challenging ledge. Did this before being bitten by a baby copperhead :(",https://www.mountainproject.com/route/106739395/diana,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.3,-1,TR,,Trad,,,2200
2023-05-06,Sleepwalk,5.7,"My first trad lead!",https://www.mountainproject.com/route/106010504/sleepwalk,1,"New York > The Gunks > The Trapps > i. High E",2.1,-1,Lead,Onsight,Trad,,80,1800
2023-05-06,"The Throne",5.12a/b,"Very hard, also went left to the arete in one of the crux sections. ",https://www.mountainproject.com/route/106077032/the-throne,1,"New York > The Gunks > The Trapps > i. High E",2.8,-1,TR,,Trad,,70,6800
2023-05-06,"Bonnie's Roof",5.9,,https://www.mountainproject.com/route/105801433/bonnies-roof,2,"New York > The Gunks > The Trapps > i. High E",3.9,-1,TR,,Trad,,250,2400
2023-05-06,"Ent Line",5.11-,"Hard, lots of options for how to get to the top. ",https://www.mountainproject.com/route/106232452/ent-line,1,"New York > The Gunks > The Trapps > i. High E",2.8,-1,TR,,"Trad, TR",,80,4700
2023-05-06,"Ants' Line",5.9,"Corner crack, somewhat challenging but not too bad. Water was coming down a little.",https://www.mountainproject.com/route/105803260/ants-line,1,"New York > The Gunks > The Trapps > i. High E",3.6,-1,TR,,Trad,,80,2400
2023-03-26,Roseland,5.9,"Wanted to lead this but was a little sketchy. There was a pretty scary traverse. But top roped it cleanly.",https://www.mountainproject.com/route/105821465/roseland,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.3,-1,TR,,Trad,,250,2400
2023-03-26,"El Kabong","5.12c R","Very hard ",https://www.mountainproject.com/route/110766938/el-kabong,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.5,-1,TR,,"Trad, TR",,75,7200
2023-03-26,"Transcontinental Nailway",5.10b,"Took twice on it, was a hard but interesting route.",https://www.mountainproject.com/route/105799676/transcontinental-nailway,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.5,-1,Follow,,Trad,,100,2900
