Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-06-05,"Cascading Crystal Kaleidoscope (CCK)","5.8 PG13","2 pitches, p1 non descript. p2 up corner was ok, traverse across face is awesome. straight up crack then no jugs at roof! climbed with eb, awesome",https://www.mountainproject.com/route/105801065/cascading-crystal-kaleidoscope-cck,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.8,4,Lead,,Trad,,250,2100
2022-06-05,"Bonnie's Roof",5.9,"lead with eb
first p always fun, tried to climb without stressing hammy
p2 traverse out left, classic. eric crushed p2",https://www.mountainproject.com/route/105801433/bonnies-roof,2,"New York > The Gunks > The Trapps > i. High E",3.9,4,Lead,,Trad,,250,2400
2022-06-04,"Bone Hard","5.12b R","very tough bottomnsection, top is still tough but ok
v tough lead- lots of rehearsal on tr to make it possivle",https://www.mountainproject.com/route/111476310/bone-hard,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",3.9,-1,TR,,Trad,,80,6900
2022-06-04,"Wegetables I've Never Seen Before",5.10a,"tough at bottom, then lots of options and cracks!",https://www.mountainproject.com/route/106395393/wegetables-ive-never-seen-before,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",3.4,3,Lead,Flash,Trad,5.10b,,2600
2022-06-04,"10,000 Restless Virgins",5.10d,"fixed #4 at rough was nice, fun corner to hig roof then some composure to the anchor",https://www.mountainproject.com/route/105799068/10000-restless-virgins,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",3.7,4,Lead,Flash,Trad,5.10b,100,3500
2022-06-04,"Face to Face",5.10b,"follow lp
tough crux at start of p3, caught link on an honest fall. v exciting",https://www.mountainproject.com/route/106089261/face-to-face,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.6,4,Follow,,Trad,5.10c,270,2900
2022-06-04,"Nurse's Aid","5.10c R","p1 felt ok w/ gear beta- .4 from stance and go
big snake on the ledge below me
fell at p2 crux- tried to traverse r and pulled butstring trying to throw a wide heel
straight up at crux is much easier",https://www.mountainproject.com/route/105799082/nurses-aid,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.7,4,Lead,Fell/Hung,Trad,"5.10c PG13",150,3200
2022-05-07,"Whitney Gilman Ridge",5.7,"simuled this with lp, couldve done it in one swap but stopped to hang. very fun romp up , more fun than pitching it out. tu crushed the lead.",https://www.mountainproject.com/route/105872668/whitney-gilman-ridge,5,"New Hampshire > *Cannon Cliff > 1. Whitney-Gilman Area",3.7,4,Lead,,"Trad, Alpine",5.7,600,1800
2022-05-07,"VMC Direct Direct",5.10+,"swapped with lp. lead p1 and p3. p1 is easy, dogged my way up p3, head gone. p3 is not hard just a bit sustained.
link crished on p2 crux , but foot popped and fell. link also crushed p4, some wet tricky business up there. qe lowered off p4 to chase up wgr.",https://www.mountainproject.com/route/106028120/vmc-direct-direct,4,"New Hampshire > *Cannon Cliff > 3. Big Wall",3.9,-1,Lead,,"Trad, Alpine",,800,3300
2022-05-06,"Moby Grape","5.8 PG13","lead with tu behing eb and lp. super classic, reppys kicked my butt. finger and sickle super cool, slabby section above the rh roof at like p6 is the real crux. wet runout slab to gear, gird you loins and go a bit further right than you think you need to. eb lowered me a rope when i got a bit high at the weong section facong some blank slab.
descent is very difficult to follow. make sure to stay on rock and skort cliff",https://www.mountainproject.com/route/105884815/moby-grape,6,"New Hampshire > *Cannon Cliff > 4. Moby Grape Area",3.8,4,Lead,,"Trad, Alpine",5.9,800,2100
2021-11-28,Rebar,5.11a,"fell on some delicate moves halfway up- super cool xlimb and crack, not a tom of finger jams? maybe doin it wrong. climbed through a thorn bush at the top, lp avenged me",https://www.mountainproject.com/route/107080870/rebar,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Solar Collector/Gold Coast",3.7,4,Lead,Fell/Hung,Trad,5.11a,65,4600
2021-11-28,Twinkie,5.12a,"fell on slab looking for new beta, sent the roof
lp sent later. ez",https://www.mountainproject.com/route/106132213/twinkie,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.9,4,Lead,,Sport,5.12a,80,6600
2021-11-28,"Creep Show",5.10d,"probably climbed before? super fun route, powerful beginning, k crushed after",https://www.mountainproject.com/route/105889540/creep-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,4,Lead,Flash,Sport,5.10d,70,3500
2021-11-27,"Good Times",5.8+,"very cool chimney/dihedral moves, nice cracks, super crucial #6 placement ;)",https://www.mountainproject.com/route/105917970/good-times,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.5,4,Lead,Onsight,Trad,5.8+,100,2200
2021-11-27,"Super Dario",5.11a,"cool moves up and around yhe arete, followed by some technique movong right. sharp rock!",https://www.mountainproject.com/route/106121898/super-dario,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.6,4,Lead,Onsight,Sport,5.11a,70,4600
2021-11-27,Inhibitor,5.11a,"lead after lp fell out of chimney and core shot his rope- thin hands at bottom with some stemming, very tough getting into the chimney- awk working up the chimney, tough getting out, then tough fist crack to hero hand jams and feet. super cool. 2#1's and a .75 at bottom, #4 protects entry to chimney, walk a #6 up and leave at the top, 1 #3 in fist crack, 1#2 in hand crack",https://www.mountainproject.com/route/105917957/inhibitor,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",4.0,4,Lead,Fell/Hung,Trad,5.11a/b,90,4600
2021-11-27,"What's Right with the Underling?",5.12a,"sent after shawn and will crushed it, good rest on the underling ledge followed by some crimpy pulls and big moves",https://www.mountainproject.com/route/108383761/whats-right-with-the-underling,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.3,3,Lead,Flash,Sport,5.11d,90,6600
2021-11-27,"The Underling",5.9,"tricky getting out of left corner, delicate traverse, cool moves up through the hole- did it awkwardly...",https://www.mountainproject.com/route/105867266/the-underling,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.6,3,Lead,Flash,Trad,5.9+,100,2400
2021-11-26,Supafly,5.12a,"lots of chalked holds, tough to tell what to grab!",https://www.mountainproject.com/route/106324559/supafly,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Solar Collector/Gold Coast",3.5,3,Lead,Fell/Hung,Sport,5.12a,80,6600
2021-11-26,Yakuza,5.8,"fun wide cracks and dihedrals. sunk a #5 and spent 20 minutes trying to get it out. tom got it out in 5 seconds.",https://www.mountainproject.com/route/115619477/yakuza,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Solar Collector/Gold Coast",3.6,4,Lead,,Trad,5.8+,90,2100
2021-11-26,"Broken Chicken Wing",5.9+,"lead throu lp's placements, very nice crack. super cold! could not feel hands, got screaming barfied at the ens",https://www.mountainproject.com/route/107669659/broken-chicken-wing,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Solar Collector/Gold Coast",3.2,3,Lead,Pinkpoint,Trad,5.9,60,2500
2021-11-25,"Fruit by the Foot",5.12a/b,"one go, pumped out on upper third, nice crossever pinch crux above the roof",https://www.mountainproject.com/route/111125297/fruit-by-the-foot,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall",3.6,3,Lead,Fell/Hung,Sport,5.12a/b,80,6800
2021-11-25,"Holy Grail",5.10d,"nice to first anchors, good holds and rests at the top- broken rib was painful!",https://www.mountainproject.com/route/114530429/holy-grail,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot",3.4,3,Lead,Flash,Sport,5.10c,70,3500
2021-11-25,"She's a Witch",5.10a,"very cool moves at the 2nd bolt! dry in rai ",https://www.mountainproject.com/route/114530413/shes-a-witch,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot",3.0,3,Lead,Flash,Sport,5.10a,50,2600
2021-11-25,"Lady of the Lake",5.10a,"nice movement, raining and dry!",https://www.mountainproject.com/route/114530409/lady-of-the-lake,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot",3.1,3,Lead,,Sport,5.10a,50,2600
2021-10-09,Sixish,5.5,"lead first to gt ledge then rapped. fun up the corner and around, then typical juggy ledges to gt ledge",https://www.mountainproject.com/route/105968658/sixish,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.0,3,Lead,,Trad,5.5,200,1500
2021-10-09,"Drunkard's Delight","5.8- PG13","lead with kn. start felt reaspnable, but i did it unprotected. roof was very fun. farted at the roof and guy next to me definitely heard. awesome roof, 1 p to gt ledge.",https://www.mountainproject.com/route/105897523/drunkards-delight,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.0,4,Lead,,Trad,"5.8- PG13",180,2000
2021-10-09,"Double Crack",5.8,"with tu and kn
start is a bit tough and slick, then great climbing on good holds to the end",https://www.mountainproject.com/route/105806583/double-crack,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.6,4,Lead,,Trad,5.8,150,2100
2021-10-09,"High Exposure",5.6,"lead eith tu and kn
t's first time, got k stuck at the lip by taking too tight, she was stuck under the other rope",https://www.mountainproject.com/route/105798994/high-exposure,2,"New York > The Gunks > The Trapps > i. High E",3.8,4,Lead,,Trad,,250,1600
2021-10-09,Directissima,5.9,"lead with tu and kn
very fun, went straight up in 1 p to gt ledge. love the arete climbing. ",https://www.mountainproject.com/route/105799563/directissima,2,"New York > The Gunks > The Trapps > i. High E",3.7,4,Lead,,Trad,5.9,120,2400
2021-07-30,"The Yellow Spur",5.9+,"led with kn, direct start and finish. super classic, exposed pitch at wnd was amazing!",https://www.mountainproject.com/route/105748657/the-yellow-spur,6,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.8,4,Lead,Onsight,Trad,5.9+,,2500
2021-07-29,"Northcutt Start",5.10d,"fell on piton going around the corner, fun delicate moves",https://www.mountainproject.com/route/105748678/northcutt-start,1,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.1,3,Lead,Fell/Hung,"Trad, TR",5.10d,60,3500
2021-07-29,"March of Dimes",5.10c,"led p3 from werksup with k, ok finger crack to crimpy traverse off left",https://www.mountainproject.com/route/105750418/march-of-dimes,3,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",2.8,2,Lead,Onsight,Trad,5.10c,,3200
2021-07-29,"Werk Supp",5.9,"second pitch super fun hand crack, first pitch also nice cracks , led with kn",https://www.mountainproject.com/route/105749890/werk-supp,2,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.4,4,Lead,Onsight,Trad,5.9-,170,2400
2021-07-28,"Casual Route",5.10a,"led p1 p4 p7 with lp, super fun climb, less fun not climbing. got altitude sick ess on the upper pitches, summited via kieners route. descended cables to havoc lake rapells, got lost on ledge below",https://www.mountainproject.com/route/105748496/casual-route,7,"Colorado > Alpine Rock > RMNP - Rock > Long's Peak > The Diamond",3.8,4,Lead,,"Trad, Alpine",5.9+,,2600
2021-07-27,"Fat Democrat",5.11,,https://www.mountainproject.com/route/105751774/fat-democrat,1,"Colorado > Golden > Clear Creek Canyon > Independence Wall",1.4,-1,Lead,Flash,Sport,,40,5000
2021-07-27,"Right To Be Wrong",5.11a,,https://www.mountainproject.com/route/105751777/right-to-be-wrong,1,"Colorado > Golden > Clear Creek Canyon > Independence Wall",1.9,-1,Lead,Flash,Sport,,50,4600
2021-07-26,Culp-Bossier,5.8+,"lead with kn
got stuck at the top of p6 with some peeps trying to climb through
not terrible to routefind,as long as you are aware it can be tough
k did great, 70 wouldve been nice
p3 was very fun, p7 very long, top is super loose",https://www.mountainproject.com/route/105763911/culp-bossier,8,"Colorado > Alpine Rock > RMNP - Rock > Hallett Peak",3.6,4,Lead,,"Trad, Alpine",5.8+,,2200
2021-07-24,"The Scientist",5.11a/b,"very difficult move before placement
0 fun sir. not going to rate lol",https://www.mountainproject.com/route/105759351/the-scientist,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Middle",3.4,-1,Lead,Flash,Trad,5.11a/b,80,4800
2021-07-24,"The Daily Grind",5.10d,"led this into the 10b next door",https://www.mountainproject.com/route/105760599/the-daily-grind,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.3,-1,Lead,,Sport,,70,3500
2021-07-24,"Mr. Sandman",5.10a,,https://www.mountainproject.com/route/105764985/mr-sandman,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.9,2,Lead,Flash,Sport,5.10a,80,2600
2021-07-24,"Sleepless in Boulder",5.11b,"very fun left side of roof",https://www.mountainproject.com/route/105756106/sleepless-in-boulder,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",2.9,4,Lead,Flash,Sport,5.11b,,4900
2021-07-24,"Lucky Strikes",5.12b,"crimpy pump till jugs",https://www.mountainproject.com/route/105755794/lucky-strikes,1,"Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side",3.1,3,Lead,Flash,Sport,5.12a/b,,6900
