Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-09-15,P38,"5.10b PG13","Adam lead felt harder than stirrup technicality wise. Not great feet. Crystally holds that felt sharp. ",https://www.mountainproject.com/route/105799049/p38,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.9,-1,TR,,Trad,,80,2900
2024-09-15,"Stirrup Trouble","5.10b/c PG13","Was hard but felt better than welcome to the gunks. I lead Lou followed. Bring some bigger gear for roof and anchor at the top.",https://www.mountainproject.com/route/105803228/stirrup-trouble,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.6,-1,Lead,Fell/Hung,Trad,,70,3100
2024-09-08,"Snooky's Return",5.8,"Lots of fun solid lead skip the last pitch and repel from top of second third pitch is meh.",https://www.mountainproject.com/route/106018730/snookys-return,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.1,-1,Lead,Redpoint,Trad,,,2100
2024-09-08,"Feast of Fools",5.10b,"Sent first pitch. Bring a 4. ",https://www.mountainproject.com/route/105799568/feast-of-fools,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.6,-1,Lead,Redpoint,Trad,,250,2900
2024-08-26,"Direct East Face",5.8,"Lots of loose rock. Did four pitches then third class then 5.7x pitch. 5.7x pitch is a slab.",https://www.mountainproject.com/route/114808831/direct-east-face,5,"California > High Sierra > 12 - Kearsarge Pass to Cedar Grove > Nameless Pyramid",2.0,-1,Lead,Onsight,"Trad, Alpine",,1000,2100
2024-08-23,"South Face",5.8,"Beautiful climb on solid rock.",https://www.mountainproject.com/route/105803532/south-face,12,"California > High Sierra > 12 - Kearsarge Pass to Cedar Grove > Charlotte Dome",3.8,-1,Lead,Onsight,"Trad, Alpine",,1500,2100
2024-08-09,"Walt's Wall",5.4,"Only did first pitch to get to 5.7 cracks.",https://www.mountainproject.com/route/105751003/walts-wall,3,"Wyoming > Laramie Area > Vedauwoo > Turtle Rock > Walt's Wall",2.5,-1,Lead,Onsight,Trad,,,1400
2024-08-09,"Jake's Variation","5.6 R","Didn’t think this was that bad after 5.7 cracks made an anchor at the top in large crack. ",https://www.mountainproject.com/route/106242426/jakes-variation,1,"Wyoming > Laramie Area > Vedauwoo > Turtle Rock > Walt's Wall",2.0,-1,Lead,Onsight,Sport,,90,1600
2024-08-09,"5.7 Cracks","5.7+ PG13","More like 5.7 seams.. pro is less than great I was a little spooked stay left made it to the top with 63m rope and that just made it. Try not to deck.",https://www.mountainproject.com/route/108184143/57-cracks,1,"Wyoming > Laramie Area > Vedauwoo > Turtle Rock > Walt's Wall",2.5,-1,Lead,Onsight,Trad,,50,1900
2024-08-09,"Baldwin's Chimney",5.4,"Fun easy not much to say easy way to get to a fun repel. Placed two pieces but needed gear for anchor. ",https://www.mountainproject.com/route/105751828/baldwins-chimney,1,"Wyoming > Laramie Area > Vedauwoo > Nautilus",2.4,-1,Lead,Onsight,Trad,,,1400
2024-08-09,Cornelius,5.5,"Fun lead great finger crack lead this after repel off the chip good way to get down mussys make this fun and non committing. ",https://www.mountainproject.com/route/105757021/cornelius,1,"Wyoming > Laramie Area > Vedauwoo > Nautilus",2.6,-1,Lead,,Trad,,40,1500
2024-07-17,"Pine Tree Eliminate",5.8+,"A little sandbagged but really fun. ",https://www.mountainproject.com/route/105920872/pine-tree-eliminate,1,"New Hampshire > *Cathedral Ledge > Airation Buttress",3.4,-1,Lead,Onsight,Trad,,90,2200
2024-07-17,Guillotine,5.10a/b,"Awesome top rope lots of fun.",https://www.mountainproject.com/route/106867373/guillotine,1,"Maine > -Acadia National Park > Otter Cliffs",3.5,-1,TR,,"Trad, TR",,40,2800
2024-07-17,"Chitlin's Corner",5.10a,"Fell at crux three pieces ripped second pitch is stiff. First pitch is fun.",https://www.mountainproject.com/route/106034988/chitlins-corner,1,"Maine > -Acadia National Park > The Precipice aka The South Wall",3.3,-1,Lead,Fell/Hung,Trad,,170,2600
2024-07-16,"The Great Chimney",5.5,"Fun easy climb.",https://www.mountainproject.com/route/106781388/the-great-chimney,1,"Maine > -Acadia National Park > Otter Cliffs",3.1,-1,TR,,"Trad, TR",,60,1500
2024-07-16,"Peak Performance",5.10a/b,"Fell on crux harder than a dare by the seas.",https://www.mountainproject.com/route/106112846/peak-performance,1,"Maine > -Acadia National Park > Otter Cliffs",3.0,-1,TR,,"Trad, TR",,60,2800
2024-07-16,"A Dare by the Sea","5.10b/c PG13","Fun climb flashed on top rope.",https://www.mountainproject.com/route/106112441/a-dare-by-the-sea,1,"Maine > -Acadia National Park > Otter Cliffs",3.6,-1,TR,,"Trad, TR",,60,3100
2024-07-15,"Thin Air",5.6,"Easy did this in two pitches finished with pine tree eliminate.",https://www.mountainproject.com/route/105904036/thin-air,2,"New Hampshire > *Cathedral Ledge > Thin Air Face",3.4,-1,Lead,Onsight,Trad,,300,1600
2024-07-14,Recompense,5.9,"Only lead pitch one was too hot.",https://www.mountainproject.com/route/105880759/recompense,1,"New Hampshire > *Cathedral Ledge > The Prow Area",3.7,-1,Lead,Onsight,Trad,,400,2400
2024-07-14,"Alcove Cracks",5.10,"Fell hung both these are great climbs. ",https://www.mountainproject.com/route/106266483/alcove-cracks,1,"New Hampshire > *Cathedral Ledge > The Beast Alcove and Refuse Area",2.4,-1,Lead,Fell/Hung,Trad,,40,3000
2024-07-02,"Cascading Crystal Kaleidoscope (CCK)","5.8 PG13","Nancys first time on CCK no falls felt so much easier than I remembered. Made it to ledge with 63m rope.",https://www.mountainproject.com/route/105801065/cascading-crystal-kaleidoscope-cck,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.8,-1,Lead,,Trad,,250,2100
2024-07-01,"High Exposure",5.6,"Lead with Nancy for first time up higher e. Perfect day with no lines.",https://www.mountainproject.com/route/105798994/high-exposure,2,"New York > The Gunks > The Trapps > i. High E",3.8,-1,Lead,,Trad,,250,1600
2024-06-13,Shitface,"5.10b/c R","Awesome start protectable crux move after the crux is a little scary.",https://www.mountainproject.com/route/105821473/shitface,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",2.9,-1,TR,,"Trad, TR",,75,3100
2024-06-13,Roseland,5.9,"Emily lead I top roped lots of fun transition to under roof is slick.",https://www.mountainproject.com/route/105821465/roseland,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.3,-1,TR,,Trad,,250,2400
2024-06-13,"Yum Yum Yab Yum",5.4,"Lead first two Emily lead last cool pic on variation of roof.",https://www.mountainproject.com/route/105800391/yum-yum-yab-yum,3,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.2,-1,Lead,,Trad,,250,1400
2024-06-13,"Bird Cage",5.10b,"Much better this time one fall at the roof I think I can send this one.",https://www.mountainproject.com/route/105799578/bird-cage,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.7,-1,Lead,Fell/Hung,Trad,,100,2900
2024-06-12,"Regular Route","5.5 PG13","Led this with Adam and Emily swapping leads. Wore approach shoes for the climb.",https://www.mountainproject.com/route/106411030/regular-route,8,"New York > Adirondacks > B: Chapel Pond Pass > Chapel Pond Slab",3.5,-1,Lead,Onsight,Trad,,700,1500
2024-06-11,"Frosted Mug",5.9,"Awesome route and hope is far back made a shit anchor and rope got stuck Adam had to ascend to free it. Awesome route though R start isn’t terrible. ",https://www.mountainproject.com/route/106542971/frosted-mug,1,"New York > Adirondacks > B: Chapel Pond Pass > Beer Walls > Upper Beer Wall",3.8,-1,Lead,Onsight,Trad,,90,2400
2024-06-10,"Arachnid Traction",5.8,,https://www.mountainproject.com/route/106066640/arachnid-traction,1,"New York > Adirondacks > B: Chapel Pond Pass > The Creature Wall",3.2,-1,Lead,Onsight,Trad,,80,2100
2024-06-10,"On The Loose",5.10a,"Awesome take breaks send it clean. ",https://www.mountainproject.com/route/106054752/on-the-loose,1,"New York > Adirondacks > B: Chapel Pond Pass > The Spider's Web",3.7,-1,Lead,Onsight,Trad,,90,2600
2024-06-04,"Klahanie Crack",5.7,"Fun warmup hurts more than I thought it would ",https://www.mountainproject.com/route/105947052/klahanie-crack,1,"International > North America > Canada > British Columbia > Squamish > Shannon Falls > Shannon Falls Wall",3.6,-1,Lead,Onsight,Trad,,90,1800
2024-06-04,Skywalker,5.8,"Fell after first bolt on first pitch. Rest of the climb was fun. Beginning stays wet after rain so does crack higher up. ",https://www.mountainproject.com/route/107198282/skywalker,5,"International > North America > Canada > British Columbia > Squamish > Shannon Falls > Shannon Falls Wall",3.5,-1,Lead,Fell/Hung,Trad,,300,2100
2024-06-03,Diedre,5.8,"This was an adventure decided to do this after three days of rain. It was a waterfall on a few pitches was able to take 5.9 slab variation to avoid some wetness but still ended up in the wet. The final pitch crux move was soaked which made it scary. Whole climb overall is a calf burner. Whatever you do just do the full descent back to the lot and climb back to get your packs or don’t bring packs at all because trying to take a short cut takes you on the sketchiest traverse descent was no joke. ",https://www.mountainproject.com/route/105857666/diedre,6,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > The Apron > South Apron",3.4,-1,Lead,Onsight,Trad,,800,2100
2024-06-01,"A Cream of White Mice",5.9,"Combined last two pitches wish each pitch was longer lots of fun! ",https://www.mountainproject.com/route/105857119/a-cream-of-white-mice,4,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > The Bulletheads > Bulletheads South",2.3,-1,Lead,Onsight,Trad,,,2400
2024-06-01,"Slot Machine",5.8+,"Did first pitch committing start great climb easy hand jams. ",https://www.mountainproject.com/route/105842934/slot-machine,1,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > The Bulletheads > Bulletheads South",3.4,-1,Lead,Onsight,Trad,,300,2200
2024-05-26,"Wartley's Revenge",5.11a,"Damn this is an awesome climb sequence is key but an awesome climb. First pod after the roof has a undercling deep in it. You can jam a fist after the roof to place gear while transitioning to face. Place gear 3  in second pod. ",https://www.mountainproject.com/route/105803545/wartleys-revenge,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.8,-1,Lead,Fell/Hung,Trad,,250,4600
2024-05-26,"New Testament",5.10a,"Great crack loved this climb. ",https://www.mountainproject.com/route/105820346/new-testament,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.8,-1,Lead,Onsight,Trad,,80,2600
2024-05-24,Zion,5.10a/b,"Fell at the crux final pitch is amazing lost a one in the crack. Unprotected slab is scary. Bouldery committing crux. Build a gear anchor higher on thirst belayer to give climbers below space. Try not to drop anything. ",https://www.mountainproject.com/route/105790290/zion,4,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.7,-1,Lead,Fell/Hung,Trad,,350,2800
2024-05-23,"Time Step",5.10b,"Watched Lauren Nancy and Lou climb first then sent.",https://www.mountainproject.com/route/117558093/time-step,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.0,-1,Lead,Flash,Sport,,65,2900
2024-05-23,"Approaching The Twilight",5.9-,"Interesting start to first bolt and interest final few moves really easy no issues. ",https://www.mountainproject.com/route/108416329/approaching-the-twilight,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",2.2,-1,Lead,Onsight,Sport,,,2300
2024-05-23,"Imposter Complex",5.10b,"Caught Lou then went for it sent lots of fun nothing too hard. Nancy top roped after. ",https://www.mountainproject.com/route/117375810/imposter-complex,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.0,-1,Lead,Flash,Sport,,85,2900
2024-05-23,"Tuesday’s Gone",5.11a,"Lots of fun! Doesn’t quit after the roof move through the crimps and rest on the jugs. ",https://www.mountainproject.com/route/117940677/tuesdays-gone,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.5,-1,Lead,Fell/Hung,Sport,,90,4600
2024-05-15,"Twin Oaks",5.3,"Route finding is horrendous dirty shitty climb. ",https://www.mountainproject.com/route/106139499/twin-oaks,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",1.9,-1,Lead,Onsight,Trad,,190,1300
2024-05-14,"Finger Locks or Cedar Box",5.5,"Didn’t think this one was fun for some reason didn’t enjoy it. Linked it to twin oaks I think? ",https://www.mountainproject.com/route/106055576/finger-locks-or-cedar-box,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.5,-1,Lead,Onsight,Trad,,50,1500
2024-05-14,"Madame Grunnebaum's Wulst",5.6,"Did in one long pitch minimal rope drag lots of fun Nancy did fine but commented on difficulty. Nancy forgot phone at the top.",https://www.mountainproject.com/route/105799697/madame-grunnebaums-wulst,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.8,-1,Lead,Redpoint,Trad,,210,1600
2024-05-14,"Credibility Gap",5.6,"Great warm up lead Nancy followed no issues.",https://www.mountainproject.com/route/105950475/credibility-gap,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.0,-1,Lead,Redpoint,Trad,,160,1600
2024-05-04,Arrow,5.8,,https://www.mountainproject.com/route/105799105/arrow,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.5,-1,Follow,,Trad,,200,2100
2024-05-04,"Credibility Gap",5.6,,https://www.mountainproject.com/route/105950475/credibility-gap,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.0,-1,Follow,,Trad,,160,1600
2024-05-04,"Le Teton",5.9+,,https://www.mountainproject.com/route/105841807/le-teton,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.6,-1,Lead,Fell/Hung,Trad,,50,2500
2024-04-12,"Yellow Ridge",5.7,"Really fun climb some interesting moves and traverses. Final pitch is awesome Lou linked the first two. ",https://www.mountainproject.com/route/105799421/yellow-ridge,3,"New York > The Gunks > The Near Trapps > a. Beginning of cliff to Gelsa",3.6,-1,Lead,Onsight,Trad,,200,1800
2024-04-07,"Inverted Layback",5.9,"Lots of fun gnarly climb. Bring small gear for the traverse. The pump continues after the inverted layback so breath stay calm and protect for your follower. ",https://www.mountainproject.com/route/105804922/inverted-layback,2,"New York > The Gunks > The Near Trapps > a. Beginning of cliff to Gelsa",3.3,-1,Lead,Flash,Trad,,140,2400
2024-04-07,"Yellow Ridge",5.7,"Did this in two pitches Lou leading first two me leading pitch three this climb runs into another climb so might have to share with another party on busy day. Third pitch has cool movement with an exposed arete. ",https://www.mountainproject.com/route/105799421/yellow-ridge,2,"New York > The Gunks > The Near Trapps > a. Beginning of cliff to Gelsa",3.6,-1,Lead,,Trad,,200,1800
2024-04-07,"Bird Cage",5.10b,"Awesome climb something to work on bring lots of small gear and leave the bigger gear. Just stay confident with your gear it’s safe and protectable. Good route to work on trust in your feet. Lou finished the crux roof.",https://www.mountainproject.com/route/105799578/bird-cage,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.7,-1,Lead,Fell/Hung,Trad,,100,2900
2024-03-03,"Rusty Trifle",5.5,"Easy climb lots of traversing not much to it try the variation next time when it isn’t a wet day. ",https://www.mountainproject.com/route/107090350/rusty-trifle,3,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.1,-1,Lead,Onsight,Trad,,180,1500
2024-03-03,"Welcome to the Gunks","5.10b PG13","Still struggling on second roof but I think I’m figuring it out. Go for high crack left arete high switch feet get left foot high bump to jug. ",https://www.mountainproject.com/route/105799065/welcome-to-the-gunks,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.8,-1,Lead,Fell/Hung,Trad,,95,2900
2024-03-03,Wrist,5.6,"Followed first pitch behind Connor and lead last pitch. Cool intimidating roof on second pitch that is easier than it looks. Lots of fun! ",https://www.mountainproject.com/route/106101992/wrist,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.8,-1,Follow,,Trad,,200,1600
2024-02-21,"Welcome to the Gunks","5.10b PG13","Many takes and falls ended up yo-yoing with Lou on second roof. Then continued my lead after Lou yo-yoed off start of third roof. Huge whips on R runout no injuries but bruised my heal not a fun place to fall for sure.",https://www.mountainproject.com/route/105799065/welcome-to-the-gunks,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.8,-1,Lead,Fell/Hung,Trad,,95,2900
2024-01-16,Birdland,5.7+,"Lead all pitches with Nancy! Lots of fun really cool climb ended up combining some pitches and finished all 6. End isn’t as Chossy as people make it out to be. Pitch five is a crazy finger crack just stay confident and it goes with some nuts and small gear. ",https://www.mountainproject.com/route/105733115/birdland,6,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Brass Wall",3.4,-1,Lead,Onsight,Trad,,600,1900
2024-01-14,"Dancin' with a God",5.10a,"Good route fun start and great finish. ",https://www.mountainproject.com/route/105732545/dancin-with-a-god,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Upper Level > Upper Level - Left",2.6,-1,Lead,Onsight,Sport,,50,2600
2024-01-14,"Unnamed (L3)",5.9+,"Done this before easy fun warmup. ",https://www.mountainproject.com/route/106876316/unnamed-l3,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.1,-1,Lead,Redpoint,Sport,,60,2500
2024-01-14,"Rebel Without a Pause",5.11a,"Fun route throw to left hold with high foot slow down get left hand left foot higher then go for jugs to anchors.",https://www.mountainproject.com/route/105732527/rebel-without-a-pause,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Upper Level > Upper Level - Right",3.0,-1,Lead,Fell/Hung,Sport,,50,4600
2024-01-11,"Double Cross",5.7+,"Fun climb wasn’t as bad as commenters make it seem highly protectable and great holds started to right.",https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,-1,Lead,Onsight,Trad,,95,1900
2024-01-11,"Right On","5.6 PG13","Sandbagged. Scrambled up ramp to a small crack where you can put blue offset in for a belay “Anchor” possible anchor on ground to right. First pitch run out slab with little to no protection one bolt. Into large slabbing crack. Pitch two was chimney moves made difficult by carrying a backpack between legs. Head into gulley then up some easy climbing. Made belay on flake then finished climb. Head down gulley to find rap anchors to the left. Took full length of 70m rope to get to bottom. ",https://www.mountainproject.com/route/105721810/right-on,4,"California > Joshua Tree National Park > Central Joshua Tree > Sheep Pass Area > Saddle Rocks Area > Saddle Rocks > (a) Saddle Rocks - Skirt > Saddle Rocks - Skirt  (West Face)",3.2,-1,Lead,Onsight,Trad,,350,1600
2024-01-10,"Eff Eight",5.8,"Lots of fun! Fell at crux where crack widens couldn’t get good jam, foot slipped. Ate a big meal right before this climb could feel food rumbling inside me. ",https://www.mountainproject.com/route/105725368/eff-eight,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Mounds",2.1,-1,Lead,Fell/Hung,Trad,,40,2100
2024-01-10,"The Swift",5.7,"Did in two pitches took hard fall when hold broke off rock unintentionally on 5.9 variation crack. ",https://www.mountainproject.com/route/105722167/the-swift,3,"California > Joshua Tree National Park > Lost Horse Area > Lost Horse Wall > Lost Horse Wall - Right Side",2.7,-1,Lead,Fell/Hung,Trad,,400,1800
2024-01-09,"Eff Four",5.6,"Fun climb interesting start quick and easy 70m doesn’t make it all the way to top so build an anchor when rope runs out then scramble to the top through mantels in large split in rock. ",https://www.mountainproject.com/route/105721675/eff-four,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",1.9,-1,Lead,Onsight,Trad,,200,1600
2024-01-09,"Penny Lane",5.8,"Lead this after Nancy top roped thought we were on double dip didn’t think it was harder than stitcher quits maybe because it was protected better can lead to the top and belay from top instead of repel anchors although not very excited after repel anchors. No repels at top anchors meant to be belayed from above. ",https://www.mountainproject.com/route/112342512/penny-lane,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",2.5,-1,Lead,Onsight,Sport,,100,2100
2024-01-09,"Stichter Quits",5.7,"Fun friction slab last bolt to anchors was runout I went left Nancy went right maybe right would be easier with committing move onto darker rock. 70m rope just makes it to bottom from chains.",https://www.mountainproject.com/route/105721660/stichter-quits,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",2.8,-1,Lead,Onsight,Trad,,115,1800
2023-11-17,Pryor,5.10a,"Fell at crux after rain on wet slippery rock.",https://www.mountainproject.com/route/106248473/pryor,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > The Funny Face",2.4,-1,Lead,Fell/Hung,Sport,,60,2600
2023-11-17,"Defenseless Betty",5.12a,"Go left at second crux on small crimps to jug don’t waste time going right on sloper. Sendable with breaks lots of fun this route would work it if I had the time.",https://www.mountainproject.com/route/105753295/defenseless-betty,1,"Colorado > Rifle > Rifle Mountain Park > Project Wall",3.4,-1,Lead,Fell/Hung,Sport,,,6600
2023-11-15,"Generic Crack",5.10-,"Tried this two years ago did not get the send got it this time lots of fun drop good hands good pro lovely adventure. ",https://www.mountainproject.com/route/105717328/generic-crack,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.4,-1,Lead,Redpoint,Trad,,120,2700
2023-11-15,"3AM Crack",5.10,"Super sustained climb lots of twos and threes intense.",https://www.mountainproject.com/route/105717766/3am-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.5,-1,Lead,Fell/Hung,Trad,,115,3000
2023-11-15,"Incredible Hand Crack",5.10,"Fell once half way through the bulge trying to keep both feet in crack probably better to keep one foot out to push your way up and one foot in for stability. Beautiful hand crack after the bulge wonderful climb.",https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,-1,Lead,Fell/Hung,Trad,,100,3000
2023-11-15,"Supercrack of the Desert (aka Luxury Liner)",5.10,"Sent this mamajama first thing in the morning boulders start to beautiful splitter no takes no falls. Wonderful. Tried it once two years before that’s why I’m marking red point. 2 leading up to boulder move .5 around corner of boulder two 2s before roof maybe six 3s could bring more if wanted.",https://www.mountainproject.com/route/105717364/supercrack-of-the-desert-aka-luxury-liner,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,-1,Lead,Redpoint,Trad,,,3000
2023-11-14,"Dark Horse",5.12a/b,"Awesome climb really awesome would love to lead some day.",https://www.mountainproject.com/route/105718330/dark-horse,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.1,-1,TR,,Sport,,70,6800
2023-11-14,"Lucy in the Sky with Potash",5.10b,"Fell once on crux move trust foot grab outside move feet. ",https://www.mountainproject.com/route/105717580/lucy-in-the-sky-with-potash,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.9,-1,Lead,Fell/Hung,Trad,,,2900
2023-11-14,"Willow Whip",5.6,"Easy finished off this route for Eric in trail runners. ",https://www.mountainproject.com/route/106166533/willow-whip,1,"Utah > Southeast Utah > Potash Road > Wall Street",1.8,-1,Lead,Onsight,Trad,,60,1600
2023-11-14,"Mississippi High Step",5.12a,"Cheated my way up through the two cruxes hard to even start this one second crux is thin moves through the middle.",https://www.mountainproject.com/route/106412192/mississippi-high-step,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.1,-1,TR,,Sport,,50,6600
2023-11-14,"Bad Moki Roof",5.9+,"Lots of fun interesting route cool roof. ",https://www.mountainproject.com/route/105717592/bad-moki-roof,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.7,-1,TR,,Trad,,,2500
2023-11-14,"Flakes of Wrath",5.9+,"Nice hand crack roof traverse section gear is meh lots of fun though.",https://www.mountainproject.com/route/105717511/flakes-of-wrath,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.5,-1,Lead,Onsight,"Trad, TR",,70,2500
2023-11-14,"Nervous in Suburbia",5.10a,"Lots of fun great climb looks more intimidating than it is ",https://www.mountainproject.com/route/105717502/nervous-in-suburbia,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.1,-1,Lead,Onsight,Sport,,50,2600
