Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-05-24,Zion,5.10a/b,"Pulled in some pieces to get up the roof crux and a few other moves that were shutting me down. ",https://www.mountainproject.com/route/105790290/zion,4,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.7,-1,Follow,,Trad,,350,2800
2024-01-31,"Stichter Quits",5.7,,https://www.mountainproject.com/route/105721660/stichter-quits,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",2.8,-1,TR,,Trad,,115,1800
2024-01-31,"Penny Lane",5.8,,https://www.mountainproject.com/route/112342512/penny-lane,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",2.5,-1,TR,,Sport,,100,2100
2024-01-31,"The Swift",5.7,,https://www.mountainproject.com/route/105722167/the-swift,3,"California > Joshua Tree National Park > Lost Horse Area > Lost Horse Wall > Lost Horse Wall - Right Side",2.7,3,Follow,,Trad,,400,1800
2024-01-31,"Eff Eight",5.8,,https://www.mountainproject.com/route/105725368/eff-eight,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Mounds",2.1,-1,Follow,,Trad,,40,2100
2024-01-31,"Right On","5.6 PG13",,https://www.mountainproject.com/route/105721810/right-on,4,"California > Joshua Tree National Park > Central Joshua Tree > Sheep Pass Area > Saddle Rocks Area > Saddle Rocks > (a) Saddle Rocks - Skirt > Saddle Rocks - Skirt  (West Face)",3.2,-1,Follow,,Trad,,350,1600
2024-01-31,"Double Cross",5.7+,,https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,-1,TR,,Trad,,95,1900
2024-01-31,"Dancin' with a God",5.10a,,https://www.mountainproject.com/route/105732545/dancin-with-a-god,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Upper Level > Upper Level - Left",2.6,-1,TR,,Sport,,50,2600
2024-01-31,"Unnamed (L3)",5.9+,,https://www.mountainproject.com/route/106876316/unnamed-l3,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.1,-1,TR,,Sport,,60,2500
2024-01-31,Birdland,5.7+,,https://www.mountainproject.com/route/105733115/birdland,6,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Brass Wall",3.4,-1,Follow,,Trad,,600,1900
2024-01-08,"Eff Four",5.6,"Fun easy climb. First climb in Joshua tree.",https://www.mountainproject.com/route/105721675/eff-four,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - West Face",1.9,3,,,Trad,,200,1600
2023-11-26,Maria,5.6,,https://www.mountainproject.com/route/105799774/maria,3,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.2,-1,,,Trad,,220,1600
2023-11-25,Totally-Clipse,5.8,"First slab outside. Adam helped me with technique as I was on the wall. Learning to trust my feet as I smear. It was very interesting to think through how to move up the wall with basically no feet, especially at the crux. I think I only had to take/fell at the crux but did so many times. Learning new styles is cool. ",https://www.mountainproject.com/route/105963388/totally-clipse,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",2.3,-1,,,Sport,,75,2100
2023-11-25,"With a Little Help from My Friends",5.10a,"First 10 climb but maybe won’t fully claim it as that since I had “a little help from my friend”. Kai gave me a generous belay at both cruxes…especially the first one after I tried it many times. I got the move down but couldn’t stand up on my left foot on the hand match without pushing myself off the wall. Time to practice those pistol squats. Proud of myself. Slab is fun…on top rope! Could have finished off the climb strong but Kai lifted me w/o asking. I had a fun time on this one. ",https://www.mountainproject.com/route/106046077/with-a-little-help-from-my-friends,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",2.7,-1,TR,,Sport,,80,2600
2023-11-24,"Rat's Alley",5.7,"First crack section. Weirdly and surprisingly loved it. I could see if I was climbing a longer crack how I would get into a really nice meditative groove with foot and hand jams. Off-width section was fun but still freaks me out. Hard! Did my first foot and hand jams and felt good doing it. Wore Adam’s crack gloves and tried to really stick my arm in the crack. Hands were a little small for some sections of it. Last big move was hard for me but I got it and felt good. More new styles and technique ! Yeeehaw ",https://www.mountainproject.com/route/106237422/rats-alley,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",2.1,-1,,,Trad,,70,1800
2023-11-23,"Souled Out",5.9,"First 5.9 outside, had to take a ton and Kai aid belayed me up but I got it! ",https://www.mountainproject.com/route/106139159/souled-out,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.6,-1,TR,,Sport,,70,2400
2023-11-23,"Hippie Dreams",5.7,,https://www.mountainproject.com/route/105992273/hippie-dreams,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",3.0,-1,TR,,Sport,,75,1800
2023-11-22,"Menace Alert",5.9+,"Got halfway up before it got too dark. Prob could have got to the top with a lot of help from Kai. Adam gave me super good technique help",https://www.mountainproject.com/route/105993751/menace-alert,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > The Long Wall",2.8,-1,TR,,Sport,,50,2500
2023-11-05,Hawk,5.5,"First climb with Emily!!!
Super wet and slimy right at the crux. Took a nice lil spinning whip from the rope pulling me around the corner after cleaning a piece. Slightly spicy first two pitches for me, felt like a fun challenge and showed me that I was getting stronger. 

Headlamp died as I was starting the last pitch, had to do it with phone flashlight in shirt. Pitch black. Not fun. Thankfully it was super short. Made it to the top fine but then had to do the small down climb to the rap station in the pitch black too. Oof. Taylor at the top helped. ",https://www.mountainproject.com/route/105806018/hawk,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.9,-1,Follow,,Trad,,290,1500
2023-11-05,"Beginner's Delight",5.4,"Nice climb although it wasn’t too exciting for me. I felt a bit off on the first pitch but then got my stride. Felt pretty easy and straightforward, not has fun as I thought it would be.",https://www.mountainproject.com/route/105801001/beginners-delight,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.2,-1,Follow,,Trad,,250,1400
2023-11-05,Sixish,5.5,"Super fun climb. Challenging start for me. Felt quick and strong following Kai. ",https://www.mountainproject.com/route/105968658/sixish,3,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.0,-1,Follow,,Trad,,200,1500
2023-10-29,"A Long Walk For Man, A Short Climb For Mankind",5.4,"Name is very accurate. Fun, easy climbing but the approach is a bit too long to make it worth it. Had friends climbing on Sleepy Hollow so it was fine. But this did feel like it shouldn’t even be considered on that wall. A good ways past this wall with the trail completely blown out. ",https://www.mountainproject.com/route/106554245/a-long-walk-for-man-a-short-climb-for-mankind,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.2,-1,Follow,,Trad,,100,1400
2023-10-29,"Three Pines",5.3,"Combined the first two pitches to meet friends on the ledge overlooking the dangler. Got to watch Adam and Joseph send it which was sweet. Good fun and easy climbing. I’ll finish the climb next time, probably stopping again at the ledge to belay Kai on the Dangler. ",https://www.mountainproject.com/route/105799108/three-pines,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.1,-1,Follow,,Trad,,160,1300
2023-10-29,Jackie,5.5,"Climbed with headlamps in the evening as the sky got dark. Found second mini roof to be much harder than first. Struggled quite a bit. Kai was close behind me as we were double top-roping (?) which helped when I was pumped out. ",https://www.mountainproject.com/route/105812940/jackie,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.1,-1,TR,,Trad,,160,1500
2023-10-28,Updraft,5.5,"First chimney. Got stuck in there for a good 20 mins not knowing the right wiggle squiggle technique. Dropped my Chaco. Bug got it for me. Full moonrise as we topped out. Simul-rapped down. ",https://www.mountainproject.com/route/105813398/updraft,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.6,-1,Follow,,Trad,,230,1500
2023-10-28,Footloose,5.8,"My first 5.8 in the gunks ! Got stuck for a bit at the crux (small roof) but with some good beta from friends I got myself up. A lean back up to two finger holds under the roof got me over. Fun the rest of the way up. ",https://www.mountainproject.com/route/106551414/footloose,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.1,-1,TR,,Trad,,,2100
2023-10-26,Ursula,5.6,"Fun route. Tricky start to the second pitch. Honestly, I weirdly can’t remember this climb at all even though I did it two days ago. Does that say something about it? ",https://www.mountainproject.com/route/105840288/ursula,2,"New York > The Gunks > The Trapps > i. High E",2.8,-1,Follow,,Trad,,180,1600
2023-10-15,Andrew,"5.4 PG13","Favorite climb so far that I’ve done in the gunks ! Loved the little traverse and exposure. Super fun and good moderate (easy) climbing. Overall great time and would do again. I think we combined a pitch or two cause I don’t remember it being 4. ",https://www.mountainproject.com/route/106511486/andrew,4,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.8,-1,Follow,,Trad,,280,1400
2023-09-30,"Madame Grunnebaum's Wulst",5.6,"First multi-pitch, first follow, and first time climbing outside in 5+ years. Had a freak out moment in the middle and sat in the second pitch hanging belay for an hour. Finished strong ! ",https://www.mountainproject.com/route/105799697/madame-grunnebaums-wulst,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.8,-1,Follow,,Trad,,210,1600
